"date","AL","AK","AZ","AR","CA","CO","CT","DE","DC","FL","GA","HI","ID","IL","IN","IA","KS","KY","LA","ME","MD","MA","MI","MN","MS","MO","MT","NE","NV","NH","NJ","NM","NY","NC","ND","OH","OK","OR","PA","RI","SC","SD","TN","TX","UT","VT","VA","WA","WV","WI","WY"
"2008-01-01",135.87,136.47,91.71,102.38,88.45,71.92,163.86,142.76,90.88,122.24,112.26,190.92,97.34,85.76,100.92,95.01,77,105.34,111.42,101,163.51,120.79,80.19,93.48,122.47,87.88,99.95,86.43,112.7,111.57,104.74,68.59,108.85,120.52,105.62,101.53,91.18,122.62,112.29,100.14,127.63,99.87,118.74,137.02,70.78,100.5,121.76,114.55,105.92,94.36,93.61
"2008-02-01",118.56,124.98,81.95,99.86,76.14,63.21,131.18,136.71,80.41,104.14,96.39,177.8,83.73,79.71,96.02,84.09,68.14,101.08,105.55,85.83,155.84,108.67,68.92,85.25,113.45,84.29,88.29,81.32,90.83,96.72,93.45,60.17,102.35,106.54,108.32,93.81,85.32,103.6,103.73,87.39,107.2,97.46,119.5,115.04,53.68,87.88,106.92,109.36,92.73,86.19,87.5
"2008-03-01",100.51,114.01,73.75,91.12,67.78,60.22,146.11,124.07,74.28,101.43,86.94,189.29,77,72.54,84.68,83.35,64.49,89.86,94.03,90.72,137.86,108.47,69.87,79.82,100.09,78.72,80.07,75.18,82.76,96.68,86.39,52.68,97.17,90.48,95.02,91.21,77.82,97.17,100.12,99.34,94.24,87.6,105.21,106.88,55.58,90.25,94.72,96.94,84.84,80.76,80.09
"2008-04-01",89.27,109.78,73.54,78.65,64.17,58.41,125.65,108.44,61.93,103.97,79.06,182.56,68.58,65.48,73.65,72.76,57.47,71.81,91.75,78.54,109.41,88.01,57.71,68.67,91.71,64.7,72.21,65.23,75.03,85.5,73.22,47.97,90.13,81.08,76.08,70.47,68.94,87.63,81.7,76.25,85.54,78.21,92.44,105.98,52.53,74.58,81.48,85.74,66.05,71.32,73.02
"2008-05-01",103.92,100.54,100.92,79.13,67.68,60.05,101.91,96.11,54.92,117.94,90.98,198.92,60.55,65.89,68.53,68.85,64.35,67.46,107.02,72.26,104.65,88.72,53.11,66.24,102.82,67.85,70.54,61.49,94.44,80.59,77.52,52.59,89.01,82.2,65.25,69.22,82.39,74.5,76.28,107.94,97.36,71.28,83.61,129.06,50.98,73.69,82.41,71.19,59.92,69.81,64.02
"2008-06-01",161.02,88.94,144.48,115.77,81.13,68.2,140.6,126.2,107,153.83,148.96,208.14,66.66,94.28,91.82,81.2,101.1,97.51,155.8,71.43,149.48,100.61,73.57,72.72,147.7,104.26,65.25,82.75,136.13,92.11,140.47,72.18,115.17,116.05,62.82,96.07,130.7,69.45,101.39,92.46,143.63,70.76,112.93,191.02,66.5,78.4,121.34,67.21,68.41,77.06,61.92
"2008-07-01",186.17,96.87,185.87,138.61,102.49,91.84,185.72,171.69,162.09,161.79,168.63,233.36,80.48,113.28,112.24,106.62,131.22,113.62,188.83,92.01,184.4,134.37,97.27,98.41,181.67,125.5,74.75,106.44,204.38,111.26,191.22,83.08,145.3,139.52,74.16,116.13,166.35,77.9,121.17,146.54,157.68,86.58,135.95,218.7,103.22,89.17,152.92,67.87,80.01,93.39,70.5
"2008-08-01",178.88,94.02,183.95,144.17,100.54,88.07,150.61,169.59,138.06,167.78,166.24,235.93,76.04,101.96,108.12,106.14,119.49,111.68,203.01,86.76,168.08,122.99,88.23,88.34,185.34,120.74,78.26,108.8,178.7,104.81,158.21,85.94,150.87,135.06,78.05,111,157.39,73.7,105.82,121.63,158.08,89.42,140.56,219.03,91.55,84.28,142.7,64.83,77.89,91.66,69.65
"2008-09-01",152.84,93.72,152.5,117.27,98.05,72.05,142.62,144.35,98.27,168.28,132.55,228.59,57.51,78.4,87.94,74.38,75.15,90.76,161.24,77.81,139.85,107.26,67.21,69.5,153.27,83.37,66.53,78.75,133.43,90.61,123.75,66.85,120.79,114.2,69.1,84.84,111.14,66.54,90.3,94.97,129.5,74.47,125.18,171.4,61.28,75.92,112.94,61.55,66.93,74.52,55.96
"2008-10-01",115.76,102.77,107.77,86.35,75.23,61.22,119.05,109.18,77.51,137.23,93.35,222.09,65.31,74.17,79.81,67.12,58.89,79.15,124.09,78.28,119.84,96.09,59.31,66.05,116.47,65.91,63.03,62.5,91.7,89.16,89.36,55.47,92.15,88.32,70.18,73.44,80.48,72.71,79.83,81.54,96.86,69.16,109.09,128.93,55.87,77.25,90.74,65.61,64.63,69.42,64.57
"2008-11-01",107.3,118.23,72.34,77.19,68.99,59.27,138.07,105.02,74.39,108.25,85.84,198.52,77.72,85.67,88.35,69.28,59.27,87.45,96.03,82.65,129.86,102.63,61.21,74.3,98.43,72.83,71.43,65.8,69.22,95.14,90.74,51.97,87.16,86.84,87.52,83.27,70.84,81.36,89.57,111.7,98.25,79.11,105.81,108.9,53.75,79.75,103.6,75.99,84.32,78.3,67.35
"2008-12-01",135.43,131.92,82.12,101.53,81.29,70.87,168.07,140.44,107.7,119.4,105.94,181.09,101.23,98.41,111.12,98.47,79.11,120,105.54,98.81,161.57,124.1,82.29,91.89,121.54,96.86,93,90.82,94.13,105.69,108.02,61.39,102.8,118.52,112.06,107.03,93.92,118.85,110.86,113.98,124.24,99.09,143.04,134.55,68.5,97.21,141.32,102.29,110.01,93.71,94.74
"2009-01-01",148.68,161.2,90.27,114.54,92.55,70.18,181.12,156.79,122.36,132.62,121.52,162.59,104.23,101.09,124.12,107.92,86.25,128.29,112.36,110.34,199.72,137.38,85.07,99.45,129.12,101.97,107.07,98.15,109.5,124.73,126.53,68.6,116.13,131.69,118.35,119.2,96.97,113.36,127.41,116.79,138.44,111.45,150.76,147.12,69.12,108.26,159.22,119.98,129.91,106.77,99.63
"2009-02-01",133.27,127.04,74.42,105.18,75.4,60.84,166.44,147.76,97,132.14,108.62,124.23,89.28,80.49,103.94,82.98,75.08,111.14,102.34,86.35,169.62,120.6,69.66,85.43,123.58,85.04,85.9,85.12,81.27,121.25,100.3,59.69,100.36,121.99,106.46,94.11,82.08,101.48,107.83,94.71,127.33,100.15,146.61,120.95,55.75,90.72,133.47,108.03,108.47,84.12,88.47
"2009-03-01",112.37,123.28,75.66,92.06,75.28,59.11,153.21,133.75,87.9,112.46,94.88,127.92,87.34,81.22,91.79,84.35,71.96,93.67,88.59,83.7,155.2,105.8,70.59,83.74,106.22,81.18,83.29,82.18,86.46,103.42,101.22,57.78,94.04,109.01,99.4,90.82,76.2,99.19,99.98,83.95,114.01,92.22,120.96,114.44,56.27,92.04,125.37,102.33,94.96,84.29,82.57
"2009-04-01",96.58,106.72,74.48,74.7,68.14,57.67,131.71,113.68,70.04,110.43,81.24,127.16,69.7,72.28,77.97,75.51,67.61,80.29,77.01,72.99,124.56,96.59,59.83,71,91.21,70.46,73.23,69.4,79.38,99.23,88.06,48.64,83.78,87.55,82.45,77.02,69.68,81.91,86.82,75.68,89.51,83.35,94.74,105.17,52.84,77.02,94.68,86.87,73.33,72.88,77.27
"2009-05-01",112.07,99.13,123.44,74.98,74.36,57.93,123.78,100.42,71.52,127.19,94.31,133.99,64.45,69.73,78.76,68.46,72.05,75.86,91.77,68.34,117.07,87.73,59.9,67.16,105.81,74.74,64.05,68.07,115.31,86.48,89.72,53.75,84.76,88.82,74.13,76.32,76.15,73.35,81,75.22,103.87,73.51,91.38,128.96,53.9,75.17,101.14,72.81,66.77,69.51,66.14
"2009-06-01",153.47,93.47,138.2,97.8,80.55,62.25,128.7,117.26,98.16,152.69,137.63,140.67,67.46,91.35,95.3,84.25,112,97.14,106.23,67.56,148.8,91.94,73.71,75.05,135.38,111.83,63.4,87.79,134.94,84.6,110.94,64.98,93.39,114.03,70.62,95.38,111.28,68.54,90.19,80.03,136.77,74.5,113,170.85,61.05,74.73,130.66,65.99,71.11,80.41,59.92
"2009-07-01",183.8,97.29,192.21,137.5,103.64,82.29,151.98,143.94,129.81,179.88,171.32,146.99,89.59,89.5,100.48,108.32,120.35,108.26,147.78,80.68,179.36,100.55,82.6,84.98,176.02,123.53,69.02,113.43,201.51,96.5,146.03,84.07,116.1,146.16,74.05,104.84,139.11,83.66,102.87,87.84,167.25,84.65,137.41,212.62,100.3,84.57,142.54,66.94,78.98,84.13,69.94
"2009-08-01",168.4,91.72,193.47,128.86,110.14,83.45,171.82,162.03,150.1,173.48,158.86,169.02,80.77,95.42,109.04,100.21,120.17,110.94,133.86,86.8,197.18,123.13,90.71,86.43,159.84,121.47,68.57,103.01,202.03,114.64,172.23,87.8,130.17,137.62,74.9,114.01,127.76,77.64,115.91,116.77,156.7,84.99,132.8,199.12,92.71,88.78,151.95,65.86,85.36,87.07,62.94
"2009-09-01",138.61,93.7,160,106,108.65,75.37,146.63,143.9,102.06,166.35,126.14,161,67.71,77.99,87.62,77.23,84.94,89.52,119.66,74.31,142.79,100.86,77.75,71.39,141.64,86.03,64.79,82.83,157.99,104.4,110.15,65.28,113.03,116.2,72.97,85.05,101.67,68.6,85.84,79.62,125.96,76.05,119.36,158.51,72.83,76.96,113.85,62.02,69.3,72.35,63.4
"2009-10-01",103.69,102.84,105.35,82.04,80.2,66.7,129.34,102.85,71.73,150.97,94.2,173.99,74.27,69.73,77.78,71.33,67.81,76.04,101.81,78.84,123.34,86.73,69.85,71.69,116.65,69.2,68.4,68.23,94.06,91.85,85.35,55.43,95.07,92.77,77.8,78.17,80.65,74.96,82.66,79.66,102.11,75.17,92.87,117.8,55.94,82.33,93.83,66.19,74.87,72.69,69.07
"2009-11-01",96.36,116.14,72.83,71.86,66.44,67.26,124.34,100.41,72.76,123.8,79.21,162.14,88.89,70.56,78.89,74.71,67.93,73.8,70.04,76.27,118.11,86.23,71.38,74.89,91.8,66.11,74.7,72.81,75.29,92.88,82.94,53.43,86.64,83.96,84.35,79.71,63.45,90.76,85.3,76.08,94.83,82.63,83.71,91.83,50.77,75.95,99.26,79.4,85.35,78.33,79.4
"2009-12-01",129.78,133.62,86.4,94.95,88.93,81.1,158.21,126.01,103.03,122.46,107.6,161.14,127.34,85.13,105.7,99.74,89.94,110.22,86.58,92.2,169.17,97.21,85.4,94.53,110.46,96.4,95.88,94.85,110.14,106.42,109.79,72.06,107.22,117.77,110.52,109.11,92.4,125.22,111.22,94.83,124.79,103.9,110.43,125.29,72.42,103.59,142.78,108.21,119.33,94.72,94.71
"2010-01-01",173.4,131.54,91.57,132.52,91.98,83.06,177.76,162.85,126.78,128.31,142.12,169.94,107.49,94.63,120.18,109.49,107.8,129.03,131.9,98.38,196.02,113.33,88.23,101.45,147.85,109.53,103.92,105.76,103.07,121.6,124.78,75.39,116.49,160.43,116.78,125.41,107.56,106.47,129.22,98.35,173.05,117.39,149.2,157.3,71.65,108.08,173.2,113.81,148.11,105.98,108.1
"2010-02-01",143.92,111.95,76.03,114.44,76.6,71.21,149.5,142.4,106.67,126.89,120.19,145.85,86.53,83.84,102.06,84.78,83.58,122.36,116.84,79.41,173.69,102.29,73.46,84.25,127.94,93.5,84.21,88.81,86.78,103.37,102.68,63.3,107.11,135.54,105.82,107.01,92.47,88.24,121.46,90.29,144,102.79,132.06,128.03,60.39,90.06,151.54,94.12,130.02,86.16,86.96
"2010-03-01",128.78,113.17,77.1,100.84,80.14,73.04,137.8,138.75,84.57,120.91,109.35,165.1,84.3,75.99,89.2,84.55,79.76,88.79,115.58,81.92,146.45,94.42,75.47,81.53,118.04,82.9,78.77,90.19,83.28,95.37,94.46,60.74,98.78,122.83,93.11,93.25,86.28,94.22,106.42,90.44,113.45,95.34,119.45,115.87,56.9,91.89,116.44,91.85,110.71,83.34,83.02
"2010-04-01",100.06,98.89,72.97,77.24,67.83,67.27,120.74,105.91,66.98,98.11,84.95,157.26,73.58,65.01,70.64,77.43,63.62,74.74,84.31,70.68,117.24,80.78,66.11,68.32,96.14,66.14,69.78,69.16,77.4,91,82.95,54.51,91.11,87.75,76.04,73.68,75.05,83.2,86.87,78.91,92.08,81.98,93.42,98.9,53.37,76.39,84.11,81.88,73.12,72.78,73.07
"2010-05-01",119.26,94.06,103.66,77.58,67.88,67.55,113.7,100.46,83.12,120.1,99.27,169.07,68.21,74.28,82.58,81.34,74.47,80.26,96.26,70.03,123.69,78.79,76.89,72.07,103.58,80.69,67.84,71,87.62,84.53,96.87,54.32,94.27,90.93,70.29,82.62,89.21,74.86,92.4,77.63,106.26,78.22,89.24,117.41,54.83,80.13,99.99,74.87,71.86,80.02,67.83
"2010-06-01",167.38,85.83,154.8,118.18,80.79,85.71,139.17,129.39,130.48,159.22,153.28,167.55,67.03,108.52,105.19,99.26,124.36,112.91,139.06,69.44,172.02,93.56,90.8,84.93,146.48,132.05,63.79,101.1,137.27,88.59,146.31,78.24,117.7,130.23,76.11,115.51,136.28,71.89,116.6,102.72,155.63,83.56,129.54,168.56,67.87,80.86,145.53,70.45,89.22,88.43,63.35
"2010-07-01",193.02,91.66,205.41,139.84,93.74,101.06,180.48,192.57,180.69,175.84,185.01,177.86,85.23,143.61,135.01,129.91,152.01,141.01,165.23,92.49,214.99,120.78,121.54,108.48,178.58,167.04,71.87,129.5,200.66,118.71,200.49,94.44,163.54,165.09,89.52,142.01,158.7,80.36,141.79,128.76,185.05,102.6,168.85,186.22,107.17,99.12,166.94,70.25,111.97,115.42,71.74
"2010-08-01",204.22,93.16,187.98,148.89,98.84,97.42,173.63,182.83,153.78,179.56,187.37,180.19,80.22,134.63,132.92,132.85,158.27,141.93,173.62,89.31,194.94,117.28,123.21,111.24,183.58,164.83,77.25,139.14,191.8,120.82,176.15,94.21,155.21,159.72,93.37,139.61,174.2,78.01,133.6,125.41,180.25,107.35,172.86,201.8,100.33,94.39,154.17,71.16,113.21,115.47,69.7
"2010-09-01",166.02,83.32,162.01,125.29,94.18,83.86,146.36,155.62,107.3,165.25,149.29,167.18,64.38,87.69,95.52,83.91,103.61,105.26,161.34,77.22,153.06,100.37,74.61,75.41,163.17,102.29,67.41,96.3,133.25,108.72,135.78,74.01,123.4,134.85,78.86,98.42,127.67,69.19,103.03,97.4,147.12,85.44,146.59,168.2,68.41,82.23,118.64,65.32,85.67,77.82,65.47
"2010-10-01",114.21,97.3,104.85,85.42,79.32,66.26,117.44,109.81,79.55,129.88,94.08,175.15,65.27,71.34,80.66,72.85,67.93,79.97,122.22,77.16,109.1,81.69,64.94,69.27,114.34,73.72,64.37,64.57,91.46,93.08,90.18,60.32,98.41,94.07,74.92,78.73,84.4,73.03,87.44,81,104.07,73.42,109.22,117.54,55.9,83.65,89.89,66.52,76.81,76.31,63.89
"2010-11-01",104.38,112.74,72.65,71.15,73.92,67.09,123.27,100.98,70.63,107.57,80.18,171.48,86.2,73.3,87.79,78.19,69.78,82.53,84.09,78.97,112.03,80.64,71.82,77.4,92.47,74.26,77.3,71.87,70.64,91.85,88.9,54.26,94.6,84.53,94.68,86.62,72.25,89.14,94.53,83.9,98.78,82.84,95.38,90.12,54.67,82.74,95.16,81.4,98.82,81.27,77.4
"2010-12-01",156.98,138.32,85.62,95.55,88.73,75.02,152.15,136.93,117.21,127.95,122.75,179.62,109,91.77,119.72,107.71,98.51,134.31,97.36,96.98,169.7,103.92,90.7,99.89,119.9,108.87,101.82,100.2,92.47,107.66,114.2,68.5,112.17,136.32,124.29,120.66,98.26,117.54,124.79,98.91,151,110.09,136.91,116.94,69.68,107.1,156.76,111.32,150.96,103.97,98.8
"2011-01-01",168.99,143.58,93.91,114.31,94.62,82.13,169.36,169.15,136.36,140.91,148.94,194.44,112.43,95.16,127.38,108.33,106.89,143.33,119.34,98.84,185.89,108.48,97.91,105.03,152.53,117.59,112.48,105.71,98.44,122.36,133.25,74.22,116.61,159.59,121.97,124.75,110.55,124.97,145.42,107.39,173.8,119.64,175.75,135.61,73.43,112.95,166.79,118.97,162.16,105.57,107.14
"2011-02-01",138.07,119.47,82.33,105.71,75.69,72.66,134.37,146.11,102.14,110.42,114.58,165.65,94.75,87.21,105.96,91.57,93.82,113.27,115.3,83.89,149.15,98.68,84.45,89.96,137.07,100.66,97.44,95.08,78.04,115.21,105.39,68.11,107.47,116.55,111.23,101.36,100.99,105.56,126.81,94.09,132.31,107.92,147.07,129.62,60.57,99.31,123.64,107.07,120.09,90.99,95.55
"2011-03-01",107.95,125.2,74.98,81.65,78.49,70,131.06,125.2,88.23,97.22,99.32,190.85,89.78,81.7,97.12,90.17,82.1,98.19,90.3,84.43,135.05,91.3,85.81,90.63,103.78,88.5,97.09,92.99,81.7,104.84,99.98,58.48,101.61,97.81,110.94,95.21,82.87,106.77,115.65,93.43,102.96,103.4,112.67,100.05,57.71,98.46,110.08,109.16,108.74,88.83,90.89
"2011-04-01",103.43,107.83,83.83,78.27,69.2,66.05,121.34,113.33,79.5,108.86,92.03,187.11,74.03,70.33,76.5,77.59,69.79,82.46,87.05,72.76,110.43,80.89,72.82,76.82,98.54,73.81,79.09,70.76,72.72,98.08,85.6,51.07,92.8,87.43,90,78.83,79.92,91.82,97.97,72.93,98.29,89.54,102.91,101.21,55.81,84.78,93.93,91.16,84.69,81.68,77.64
"2011-05-01",125.06,98.21,105.26,80.03,69.23,64.97,112.42,98.42,77.81,125.94,111.4,206.7,68.75,75.57,87.3,77.29,82.46,86.47,102.77,70.5,109.11,76.52,74.28,76.33,108.79,87.49,74.53,77.25,84.07,84.7,95.26,55.99,93.22,91.01,81.81,87.07,93.34,83.18,92.47,63.75,113.5,81.8,98.3,119.81,53.68,83.76,99.13,81.41,79.2,78.32,71.53
"2011-06-01",174.52,92.32,151.55,119.78,76.1,81.14,129.07,135.07,124.36,154.46,171.4,205.14,68.35,96.36,105.85,96.18,134.4,112.52,148.85,79.36,146.35,90.83,95.64,86.16,151.56,128.42,68.28,98.06,110.07,94.16,124.79,79.21,112.9,136.14,82.06,109.22,153.48,75.71,109.86,82.81,156.89,85.78,136.66,172.88,66.2,84.42,141.93,73.36,90.56,89.31,67.63
"2011-07-01",192.4,101.69,199.08,156.42,99.06,106.29,159.81,167.02,154.49,163.48,197.01,217.18,84.79,138,144.93,136.91,178.61,141.34,173.35,83.74,183.85,111.03,130.81,117.26,174.52,180.62,80.71,136.78,178.15,109.07,181.93,104.59,148.24,157.54,98.16,151.46,189.89,78.51,139.52,111.12,183.53,106.23,168.94,200.31,99.89,99.83,168.66,70.76,112.86,123.82,72.54
"2011-08-01",200.22,100.04,203.85,162.77,103.3,108.23,164.42,175.74,137.49,171.79,201.28,224.47,84.17,117.42,127.52,117.46,164.51,138.86,172.72,84.22,165.37,111.28,120.85,105.62,175.93,170.66,82.81,135.37,172.5,114.74,162.2,106.74,148.9,155.57,97.75,137.43,187.35,84.39,136.79,103.02,182.33,107.08,178.53,213.76,99.57,96.71,160.65,71.91,120.64,106.84,75.58
"2011-09-01",148.64,99.44,161.92,127.7,100.03,87.77,128.54,143.76,86.97,161.38,150.22,215.51,58.05,92.61,94.35,83.02,102.14,103.96,158.13,71.81,128.2,97.85,74.46,80.91,153.33,102.15,73.19,95.39,136.26,103.54,125.43,78.94,123.95,122.73,85.94,96.76,124.17,78.09,111.69,87.56,148.01,88.46,144.55,173.99,76.9,84.52,121.09,66.7,85.46,80.49,67.2
"2011-10-01",110.23,107.36,102.91,81.3,77.03,68.85,113.26,102.89,68.44,125.05,93.69,214.91,63.07,73.97,83.25,71.24,71.69,80.52,111.56,70.47,103.38,74.98,70.95,72.23,106.82,73.5,69.2,69.94,81.86,90.14,86.85,68.48,100.53,89.91,80.57,78.75,87.43,77.72,94.22,64.09,99.35,77.53,97.21,119.53,66.87,82.24,92.06,67.9,80.75,77.2,68.97
"2011-11-01",107.38,129.91,71.5,75.07,74.75,70.7,112.02,100.7,62.33,98.34,86.22,202.24,87.69,76.84,85.77,77.76,74.17,84.75,79.27,73.37,100.26,75.91,77.76,76.74,95.07,77.51,80.13,74.38,65.67,90.17,80.1,56.54,92.87,92.14,98.22,87.64,79.18,100.38,95.79,69.86,102.74,87.26,98.87,94.12,58.81,84.46,103.15,88.33,99.78,85.2,87.47
"2011-12-01",131.63,148.31,93.88,91.83,86.41,82.54,133.15,116.58,85.92,103.21,107.53,208.21,104.14,84.35,106.59,99.79,94.97,112.01,91,87.74,129,97.79,101.51,92,112.62,99.67,104.53,99.36,89.23,100.44,99.36,80.47,99.96,110.68,122.73,109.94,97.69,126.98,117.79,88.02,126.16,106.9,125.44,115.52,77.89,106.97,129.16,114.37,125.62,100.33,105.24
"2012-01-01",137.38,155.22,91.05,105.19,94,80.6,146.21,139.48,93.83,115.18,121.49,217.17,110.01,91.43,119.94,100.65,99.03,122.77,103.06,92.18,149.17,107.01,105.74,100.37,126.65,105.23,105.6,101.03,95.37,116.87,115.71,77.33,105.78,132.02,114.59,121.05,99.91,125,132.57,92.29,143.14,112.97,137.71,120.92,76.89,114.03,144.94,120.85,144.97,101.52,111.79
"2012-02-01",120.16,138,75.3,95.39,76.16,72.93,128.76,125.62,88.64,100.53,103.98,186.88,94.89,81.32,103.09,89.01,84.42,106.15,87.61,79.31,130.25,94.12,84.16,89.54,111.08,93.31,97.34,96.95,82.21,105.37,96.85,69.18,95.68,112.11,113.41,99.04,92.11,107.43,118,82.23,119,108.56,122.01,104.5,67.36,101.88,126.03,112.5,123.97,89.86,99.73
"2012-03-01",108.96,123.45,76.63,84.89,75.78,69.14,119.4,114.19,70.06,102.5,96.48,206.17,88.5,75.41,92.12,84.83,78.38,89.3,82.71,74.93,112.72,91.58,83.16,84.81,102.62,82.12,89.08,89.93,82.17,99.4,86.34,64.36,90.29,102.19,97.23,88.03,83.7,108.47,100.23,80.36,108.99,98.42,103.89,96.96,62.75,93.14,108,106.77,100.47,85.2,92.36
"2012-04-01",103.58,108.95,87.36,73.71,71,63.09,103.44,97.71,56.36,103.35,90.03,197.62,71.09,66.34,79,74.01,71.25,79.14,80.81,62.74,95.82,75.43,70.67,72.75,93.88,70.69,76.24,71.82,75.26,88.89,79.87,56.03,81.17,83.94,82.34,76.09,78.97,88.96,86.51,64.01,95.1,82.31,91.89,97.82,58.43,79.22,86.31,89.56,79.07,75.77,72.76
"2012-05-01",126.4,100.77,126.48,82.27,74.23,66.55,102.96,102.82,73.08,110.65,113.43,205.07,67.13,79.99,96.06,78.24,95.52,96.09,94.58,65.61,103.56,79.62,86.19,74.26,106.78,99.6,69.92,75.96,109.76,82.22,91.34,62.17,88.04,102.29,76.7,89.88,101.58,79.1,86.01,73.54,116.36,80.93,102.55,119.56,65.46,86.46,110.74,76.71,87.42,80.53,69.12
"2012-06-01",158.36,96.92,172.39,117.27,86.86,89.25,116.53,133.18,102.2,143.91,145.69,210.87,75.76,99.94,114.22,105.94,141.07,113.12,120.63,80.73,130.96,92.62,102.78,94.29,139.01,138.12,73.19,114.37,144.81,88.82,122.65,86.78,104.34,123.61,83.43,115.05,128.64,76.24,101.97,87.14,149.49,91.2,128.72,155.96,87.25,86.22,129.43,73.25,93.02,102.01,74.93
"2012-07-01",192.64,106.25,190.96,149.49,94.45,113.05,160.24,192.31,139.77,160.33,190.17,210.15,102.11,134.56,145.93,149.73,187,145.69,143.9,83.5,178.54,115.67,155.07,125.82,164.03,187.95,86.76,164.47,179.1,109.74,177.38,101.44,144.33,164.45,107.71,150,166.48,86.23,129.49,112.69,183.06,121.26,168,176.77,119.73,100.31,172.22,76.61,113.28,133.19,85.9
